Plant_ID,Site,Time,Date,Replicate,Family,Genus,Species,Unique_ID,drying,etc,sex,nativity
146,WP3,14:02,2025-07-21,6,Apidae,Melissodes,trinodis_,,,,m,1
146,WP3,14:05,2025-07-21,6,Apidae,Melissodes,illatus_,,,,m,1
144,WP3,14:05,2025-07-21,6,Colletidae,Hylaeus,illinoensis,,,,f,1
146,WP3,14:06,2025-07-21,6,Apidae,Melissodes,illatus_,,,,m,1
144,WP3,14:08,2025-07-21,6,Apidae,Bombus,bimaculatus,,,,m,1
146,WP3,14:09,2025-07-21,6,Apidae,Melissodes,illatus_,,,,m,1
146,WP3,14:10,2025-07-21,6,Apidae,Bombus,bimaculatus,,,,m,1
145,WP3,13:58,2025-07-21,6,Apidae,Melissodes,desponsus_,,,,m,1
152,WT3,15:13,2025-07-21,6,Colletidae,Hylaeus,affinis,,,,f,1
145,WP3,13:45,2025-07-21,6,Halictidae,Halictus,ligatus,,,,f,1
145,WP3,13:49,2025-07-21,6,Halictidae,Lasioglossum,lineatulum,,,,f,1
145,WP3,14:01,2025-07-21,6,Halictidae,Halictus,ligatus,,,,f,1
152,WT3,14:56,2025-07-21,6,Halictidae,Lasioglossum,Dialictus_spp,,,,m,1
152,WT3,15:08,2025-07-21,6,Halictidae,Lasioglossum,Dialictus_spp,,,,m,1
152,WT3,15:04,2025-07-21,6,Halictidae,Lasioglossum,Dialictus_spp,,,,m,1
152,WT3,15:10,2025-07-21,6,Halictidae,Halictus,confusus,,,,f,1
5,WT3,14:44,2025-07-21,6,Halictidae,Halictus,ligatus,,,,m,1
5,WT3,14:48,2025-07-21,6,Halictidae,Halictus,confusus,,,,m,1
68,WT3,14:57,2025-07-21,6,Megachilidae ,Megachile,rotundata,,,,f,0
152,WT3,15:02,2025-07-21,6,Halictidae,Augochlorella,aurata,,,,m,1
152,WT3,15:11,2025-07-21,6,Halictidae,Augochlorella,aurata,,,,m,1
?,DT2,12:32,2025-07-22,6,Halictidae,Lasioglossum,leucozonium,,,,m,0
124,DT2,13:51,2025-07-22,6,Halictidae,Lasioglossum,Dialictus_spp,,,,m,1
5,WT4,12:22,2025-07-22,8,Apidae,Bombus,impatiens,,,,f,1
?,DT2,12:10,2025-07-22,6,Halictidae,Lasioglossum,pilosum,,,,f,1
124,DP2,13:30,2025-07-22,6,Halictidae,Lasioglossum,Dialictus_spp,,,,m,1
?,DT2,12:24,2025-07-22,6,Halictidae,Augochlorella,aurata,,,,f,1
124,DP2,13:53,2025-07-22,6,Halictidae,Augochlorella,,,,,f,1
?,DT2,12:11,2025-07-22,6,Halictidae,Augochlorella,aurata,,,,f,1
122,DT2,12:24,2025-07-22,6,Halictidae,Halictus,confusus,,,,f,1
134,DT2,12:08,2025-07-22,6,Halictidae,Lasioglossum,anomalum,,,,f,1
134,DT2,12:12,2025-07-22,6,Halictidae,Halictus,rubucundis,,,,f,1
122,DT2,12:18,2025-07-22,6,Apidae,Bombus,impatiens,,,,f,1
?,DT2,12:25,22-07-2025,6,Halictidae,Augochlorella,aurata,,,,f,1
?,DT2,12:31,22-07-2025,6,Halictidae,Augochlorella,aurata,,,,f,1
124,DP2,13:28,2025-07-22,6,Apidae,Bombus,griseocollis,,,1,m,1
124,DP2,13:28,2025-07-22,6,Apidae,Bombus,griseocollis,,,2,m,1
124,DP2,13:30,2025-07-22,6,Apidae,Bombus,griseocollis,,,1,m,1
124,DP2,13:31,2025-07-22,6,Apidae,Bombus,griseocollis,,,,f,1
124,DP2,13:33,2025-07-22,6,Apidae,Bombus,griseocollis,,,1,m,1
124,DP2,13:33,2025-07-22,6,Apidae,Bombus,griseocollis,,,2,m,1
124,DP2,13:35,2025-07-22,6,Apidae,Bombus,griseocollis,,,,f,1
124,DP2,13:36,2025-07-22,6,Apidae,Bombus,griseocollis,,,,m,1
124,DP2,13:39,2025-07-22,6,Apidae,Bombus,griseocollis,,,,f,1
124,DP2,13:39,2025-07-22,6,Apidae,Bombus,griseocollis,,,,m,1
124,DP2,13:40,2025-07-22,6,Apidae,Bombus,griseocollis,,,,m,1
124,DP2,13:41,2025-07-22,6,Apidae,Bombus,griseocollis,,,,f,1
124,DP2,13:42,2025-07-22,6,Apidae,Bombus,bimaculatus,,,2,f,1
124,DP2,13:42,2025-07-22,6,Apidae,Bombus,griseocollis,,,,m,1
124,DP2,13:44,2025-07-22,6,Apidae,Bombus,bimaculatus,,,2,f,1
124,DP2,13:44,2025-07-22,6,Apidae,Bombus,griseocollis,,,2,m,1
124,DP2,13:46,2025-07-22,6,Apidae,Bombus,griseocollis,,,1,m,1
124,DP2,13:46,2025-07-22,6,Apidae,Bombus,griseocollis,,,2,m,1
124,DP2,13:47,2025-07-22,6,Apidae,Bombus,griseocollis,,,,f,1
124,DP2,13:48,2025-07-22,6,Apidae,Bombus,griseocollis,,,,f,1
124,DP2,13:49,2025-07-22,6,Apidae,Bombus,griseocollis,,,,m,1
124,DP2,13:50,2025-07-22,6,Apidae,Bombus,griseocollis,,,,m,1
124,DP2,13:52,2025-07-22,6,Apidae,Bombus,griseocollis,,,,f,1
124,DP2,13:53,2025-07-22,6,Apidae,Bombus,impatiens,,,,f,1
124,DP2,13:54,2025-07-22,6,Apidae,Bombus,griseocollis,,,,m,1
124,DP2,13:56,2025-07-22,6,Apidae,Bombus,griseocollis,,,,f,1
124,DP2,13:57,2025-07-22,6,Apidae,Bombus,griseocollis,,,,f,1
146,GT3,11:56,2025-07-24,6,Apidae,Apis,mellifera,,,,f,0
115,GT3,12:19,2025-07-24,6,Apidae,Melissodes,illatus_,,,,m,1
115,GT3,12:23,2025-07-24,6,Apidae,Melissodes,trinodis_,,,,f,1
115,GT3,12:21,2025-07-24,6,Apidae,Melissodes,illatus_,,,,f,1
115,GT3,12:13,2025-07-24,6,Apidae,Melissodes,trinodis_,,,,f,1
146,GT3,12:09,2025-07-24,6,Apidae,Melissodes,trinodis_,,,,f,1
134,GP2,13:45,2025-07-24,6,Colletidae,Hylaeus,affinis,,,,f,1
123,GP2,13:48,2025-07-24,6,Apidae,Apis,mellifera,,,,f,0
160*,GP2,13:55,2025-07-24,6,Apidae,Apis,mellifera,,,,f,0
160,GP2,13:46,2025-07-24,6,Apidae,Bombus,rufocinctus,,,,f,1
160,GP2,14:03,2025-07-24,6,Apidae,Bombus,rufocinctus,,,,f,1
153,GT3,12:06,2025-07-24,6,Apidae,Bombus,griseocollis,,,,m,1
146,GT3,12:08,2025-07-24,6,Apidae,Bombus,griseocollis,,,,m,1
146,GT3,12:10,2025-07-24,6,Apidae,Bombus,griseocollis,,,,m,1
146,GT3,12:11,2025-07-24,6,Apidae,Bombus,griseocollis,,,,m,1
154,GT3,12:13,2025-07-24,6,Apidae,Bombus,griseocollis,,,,m,1
146,GT3,12:14,2025-07-24,6,Apidae,Bombus,griseocollis,,,,m,1
146,GT3,12:14,2025-07-24,6,Apidae,Bombus,vagans,,,a,m,1
154,GT3,12:15,2025-07-24,6,Apidae,Bombus,griseocollis,,,,m,1
154,GT3,12:16,2025-07-24,6,Apidae,Bombus,griseocollis,,,,f,1
154,GT3,12:23,2025-07-24,6,Apidae,Bombus,griseocollis,,,,f,1
124,GP2,13:42,2025-07-24,6,Apidae,Bombus,bimaculatus,,,,f,1
124,GP2,14:06,2025-07-24,6,Apidae,Bombus,bimaculatus,,,,f,1
146,GT3,11:57,2025-07-24,6,Apidae,Bombus,griseocollis,,,,f,1
146,GT3,11:58,2025-07-24,6,Apidae,Bombus,griseocollis,,,,f,1
142,GT3,12:01,2025-07-24,6,Apidae,Bombus,bimaculatus,,,2,f,1
146,GT3,12:01,2025-07-24,6,Apidae,Bombus,griseocollis,,,,m,1
146,GT3,12:03,2025-07-24,6,Apidae,Bombus,griseocollis,,,,m,1
134,GT1,11:05,2025-07-24,6,Colletidae,Hylaeus,punctatus,,,,f,0
134,GT1,11:07,2025-07-24,6,Colletidae,Hylaeus,punctatus,,,,f,0
134,GT1,11:14,2025-07-24,6,Colletidae,Hylaeus,punctatus,,,,f,0
134,GT1,11:15,2025-07-24,6,Colletidae,Hylaeus,punctatus,,,,f,0
134,GT1,11:22,2025-07-24,6,Colletidae,Hylaeus,punctatus,,,,f,0
134,GT1,11:28,2025-07-24,6,Colletidae,Hylaeus,modestus,,,,f,1
134,GT1,11:32,2025-07-24,6,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:40,2025-07-24,6,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:42 a,2025-07-24,6,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:42 b,2025-07-24,6,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:42 c,2025-07-24,6,Colletidae,Hylaeus,modestus,,,,f,1
134,GT1,11:36,2025-07-24,6,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:39,2025-07-24,6,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:50 1,2025-07-24,6,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:50 2,2025-07-24,6,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:53,2025-07-24,6,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,14:01,2025-07-24,6,Colletidae,Hylaeus,modestus,,,,f,1
134,GT1,11:25,2025-07-24,6,Halictidae,Lasioglossum,Dialictus_spp,,,,m,1
134,GT1,11:12,2025-07-24,6,Halictidae,Lasioglossum,Dialictus_spp,,,,m,1
55,GN1,10:47,2025-07-24,6,Halictidae,Lasioglossum,Dialictus_spp,,,,m,1
115,GT3,12:11,2025-07-24,6,Halictidae,Augochlorella,aurata,,,,f,1
55,GN1,10:44,2025-07-24,6,Halictidae,Augochlorella,aurata,,,,f,1
55,GN1,10:32,2025-07-24,6,Halictidae,Augochlorella,aurata,,,,m,1
106,GT1,11:11,2025-07-24,6,Apidae,Bombus,rufocinctus,,,,f,1
106,GT1,11:18,2025-07-24,6,Halictidae,Agapostemon,virescens,,,,f,1
115,GT3,11:53,2025-07-24,6,Halictidae,Halictus,ligatus,,,,f,1
115,GT3,12:09,2025-07-24,6,Halictidae,Halictus,ligatus,,,,m,1
160,GP2,13:41,2025-07-24,6,Halictidae,Halictus,ligatus,,,,f,1
115,GT3,12:05,2025-07-24,6,Halictidae,Halictus,ligatus,,,,f,1
115,GT3,11:56,2025-07-24,6,Halictidae,Halictus,ligatus,,,,f,1
115,GT3,12:25,2025-07-24,6,Halictidae,Halictus,ligatus,,,,f,1
115,GT3,12:21,2025-07-24,6,Halictidae,Halictus,ligatus,,,,f,1
115,GT3,12:14,2025-07-24,6,Halictidae,Halictus,ligatus,,,,f,1
115,GT3,12:06,2025-07-24,6,Halictidae,Halictus,rubucundis,,,,f,1
134,GP2,14:08,2025-07-24,6,Megachilidae,Hariades,leavitti,,,,f,1
5,GT1,11:09,2025-07-24,6,Halictidae,Lasioglossum,leucozonium,,,,m,0
159,DP3,10:52,2025-07-28,6,Apidae,Melissodes,illatus_,,,,m,1
159,DP3,10:33,2025-07-28,6,Apidae,Melissodes,illatus_,,,,m,1
159,DP3,10:50,2025-07-28,6,Apidae,Melissodes,illatus_,,,,m,1
159,DP3,10:23,2025-07-28,6,Apidae,Bombus,vagans,,,,m,1
159,DP3,12:25,2025-07-28,6,Apidae,Bombus,griseocollis,,,,f,1
159,DP3,10:30,2025-07-28,6,Apidae,Bombus,griseocollis,,,,m,1
159,DP3,10:26,2025-07-28,6,Megachilidae,Megachile,relativa,,,,m,1
159,DP3,10:28,2025-07-28,6,Apidae,Bombus,griseocollis,,,,f,1
159,DP3,10:28,2025-07-28,6,Apidae,Bombus,rufocinctus,,,,m,1
159,DP3,10:31,2025-07-28,6,Apidae,Bombus,griseocollis,,,,m,1
159,DP3,10:31,2025-07-28,6,Apidae,Bombus,griseocollis,,,,m,1
159,DP3,10:33,2025-07-28,6,Apidae,Bombus,griseocollis,,,,f,1
159,DP3,10:37,2025-07-28,6,Apidae,Bombus,rufocinctus,,,,f,1
159,DP3,10:40,2025-07-28,6,Megachilidae,Megachile,texana,,,,m,1
159,DP3,10:42,2025-07-28,6,Apidae,Bombus,rufocinctus,,,,f,1
159,DP3,10:44,2025-07-28,6,Apidae,Bombus,griseocollis,,,,m,1
159,DP3,10:46,2025-07-28,6,Apidae,Bombus,griseocollis,,,,m,1
159,DP3,10:47,2025-07-28,6,Apidae,Bombus,impatiens,,,,f,1
159,DP3,10:48,2025-07-28,6,Apidae,Bombus,griseocollis,,,,f,1
159,DP3,10:52,2025-07-28,6,Apidae,Bombus,griseocollis,,,,m,1
159,DP4,10:35,2025-07-28,8,Apidae,Melissodes,druriellus_,,,,f,1
162,GT2,11:21,2025-07-29,6,Apidae,Ceratina,calcarata,,,,f,1
162,GT2,11:21,2025-07-29,6,Apidae,Ceratina,mikmaqi,,,,f,1
100,GT2,11:34,2025-07-29,6,Apidae,Ceratina,calcarata,,,,f,1
160,GT2,11:46,2025-07-29,6,Apidae,Ceratina,dupla,,,,f,1
161,GT2,11:47,2025-07-29,6,Apidae,Ceratina,calcarata,,,,f,1
25,GT2,11:18,2025-07-29,6,Apidae,Bombus,bimaculatus,,,,m,1
112,GT2,11:21,2025-07-29,6,Apidae,Bombus,bimaculatus,,,1,m,1
161,GT1,11:21,2025-07-29,6,Apidae,Bombus,bimaculatus,,,1,m,1
161,GT2,11:27,2025-07-29,6,Apidae,Bombus,griseocollis,,,,m,1
112,GT2,11:30,2025-07-29,6,Halictidae,Halictus,ligatus,,,,f,1
112,GT2,11:33,2025-07-29,6,Apidae,Bombus,rufocinctus,,,,m,1
161,GT2,11:38,2025-07-29,6,Apidae,Bombus,bimaculatus,,,,f,1
160,GT2,11:39,2025-07-29,6,Halictidae,Halictus,ligatus,,,,f,1
161,GT2,11:40,2025-07-29,6,Apidae,Bombus,griseocollis,,,,m,1
161,GT2,11:46,2025-07-29,6,Apidae,Bombus,griseocollis,,,,m,1
25,DT3,15:16,2025-07-29,7,Apidae,Bombus,rufocinctus,,,,m,1
161,GT2,11:47,2025-07-29,6,Apidae,Bombus,rufocinctus,,,,m,1
161,GT2,11:18,2025-07-29,6,Apidae,Bombus,rufocinctus,,,,m,1
161,GT2,11:21,2025-07-29,6,Colletidae,Hylaeus,pictipes,,,,f,0
160,GT2,11:26,2025-07-29,6,Colletidae,Hylaeus,modestus,,,,1,1
161,GT2,11:45,2025-07-29,6,Colletidae,Hylaeus,hylanictus,,,,f,0
161,GT2,11:47,2025-07-29,6,Colletidae,Hylaeus,hylanictus,,,,f,0
134,DT3,15:14,2025-07-29,6,Colletidae,Hylaeus,punctatus,,,,m,0
134,DT3,15:15 1,2025-07-29,6,Colletidae,Hylaeus,punctatus,,,,,0
134,DT3,15:15 2,2025-07-29,6,Colletidae,Hylaeus,affinis,,,,f,1
134,DT3,15:25,2025-07-29,6,Colletidae,Hylaeus,punctatus,,,,m,0
134,DT3,15:27,2025-07-29,6,Colletidae,Hylaeus,hylanictus,,,,m,0
134,DT3,15:40,2025-07-29,6,Colletidae,Hylaeus,hylanictus,,,,m,0
159,DP3,10:32,28-07-2025,8,Apidae,Apis,mellifera,,,,f,0
112,GT2,11:31,29-07-2025,6,Halictidae,Halictus,ligatus,,,,f,1
161,GT2,11:25,29-07-2025,6,Halictidae,Augochlora,pura,,,,,1
160,GT2,11:35,29-07-2025,6,Halictidae,Halictus,ligatus,,,,,1
160,GT3,11:4f,29-07-2025,6,Halictidae,Halictus,ligatus,,,,f,1
112,GT2,11:25,29-07-2025,6,Halictidae,Halictus,ligatus,,,,f,1
112,GT2,11:30,29-07-2025,6,Halictidae,Halictus,ligatus,,,,,1
112,GT2,11:32,29-07-2025,6,Halictidae,Halictus,ligatus,,,,f,1
154,GT3,11:13,07-08-2025,7,Apidae,Xylocopa ,Virginica,,,,f,1
156,GT3,11:34,07-08-2025,7,Apidae,Xylocopa ,Virginica,,,,f,1
146,GT3,11:07,07-08-2025,7,Apidae,Ceratina,calcarata,,,,f,1
134,GP2,12:57,07-08-2025,7,Andrenidae,Perdita,octamculata,,,,f,1
160,GP2,12:54,07-08-2025,7,Apidae,Bombus,rufocinctus,,,,f,1
146,GT3,11:06,07-08-2025,7,Apidae,Bombus,griseocollis,,,,m,1
146,GT3,11:06,07-08-2025,7,Apidae,Bombus,griseocollis,,,,m,1
146,GT3,11:10,07-08-2025,7,Apidae,Bombus,impatiens,,,,m,1
160,GP2,13:16,07-08-2025,7,Apidae,Bombus,rufocinctus,,,,f,1
154,GT3,11:19,07-08-2025,7,Apidae,Bombus,griseocollis,,,,f,1
154,GT3,11:26,07-08-2025,7,Apidae,Bombus,griseocollis,,,,f,1
124,GP2,12:57,07-08-2025,7,Apidae,Bombus,bimaculatus,,,,m,1
124,GP2,13:02,07-08-2025,7,Apidae,Bombus,griseocollis,,,,m,1
160,GP2,13:07,07-08-2025,7,Apidae,Bombus,griseocollis,,,,m,1
160,GP2,13:09,07-08-2025,7,Apidae,Bombus,griseocollis,,,,m,1
160,GP2,13:17,07-08-2025,7,Apidae,Bombus,rufocinctus,,,,m,1
124,GP2,13:32,07-08-2025,7,Apidae,Bombus,griseocollis,,,*,m,1
134,GP2,12:58,07-08-2025,7,Colletidae,Hylaeus,hylanictus,,,,f,0
134,GP2,13:01,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:02,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:04,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:03,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:05,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:06,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:08,07-08-2025,7,Colletidae,Hylaeus,affinis,,,,f,1
134,GP2,13:09,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:10,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:11,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:12,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:15,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
160,GP2,13:20,07-08-2025,7,Colletidae,Hylaeus,affinis,,,,f,1
134,GP2,13:18,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:21 a,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
134,GP2,13:21 b,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
134,GT1,14:25 3,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
134,GT1,14:25 4,07-08-2025,7,Colletidae,Hylaeus,mesillae,,,,f,1
134,GT1,14:31 a,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
134,GT1,14:31 b,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
134,GT1,14:35,07-08-2025,7,Halictidae,Lasioglossum,tegulare,,,,f,1
134,GT1,14:36,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
134,GT1,14:25 5,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
134,GT1,14:29,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,m,1
134,GT1,14:33,07-08-2025,7,Colletidae,Hylaeus,,,,,,1
134,GT1,14:34,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,m,1
134,GT1,14:36,07-08-2025,7,Colletidae,Hylaeus,modestus,,,,m,1
115,GT3,11:26,07-08-2025,7,Apidae,Apis,mellifera,,,,f,0
134,GT1,14:46 1,07-08-2025,7,Colletidae,Hylaeus,affinis,,,,m,1
134,GT1,14:46 2,07-08-2025,7,Colletidae,Hylaeus,,,,,,1
115,GP2,13:12,07-08-2025,7,Halictidae,Halictus,ligatus,,,,m,1
114,DP3,10:40 1,07-08-2025,7,Megachilidae,Megachile,,,,,,1
145,GT3,11:14,07-08-2025,7,Halictidae,Halictus,ligatus,,,,f,1
146,GT3,11:21,2025-08-07,7,Megachilidae,Megachile,frigida,,,,m,1
115,GT3,11:22a,07-08-2025,7,Halictidae,Halictus,ligatus,,,,f,1
154,GT3,11:34,07-08-2025,7,Halictidae,Halictus,ligatus,,,,f,1
115,GT3,11:35,07-08-2025,7,Halictidae,Halictus,ligatus,,,,f,1
115,GT3,11:25,07-08-2025,7,Halictidae,Halictus,ligatus,,,,f,1
5,GT1,14:18,07-08-2025,7,Halictidae,Halictus,confusus,,,,m,1
104,DT1,12:14,07-08-2025,7,Halictidae,Lasioglossum,Dialictus_spp,,,,m,1
55,GT1,14:43,07-08-2025,7,Megachilidae,Anthidium,oblongatum,,,,m,0
55,DT2,14:53,07-08-2025,7,Megachilidae,Anthidium,oblongatum,,,,m,0
160,GP2,13:15,07-08-2025,7,Apidae,Apis,mellifera,,,,f,0
160,GP2,13:17,07-08-2025,7,Apidae,Apis,mellifera,,,,f,0
156,GT3,11:13,07-08-2025,7,Halictidae,Lasioglossum,Dialictus_spp,,,,m,1
5,WT4,11:48,08-08-2025,7,Colletidae,Hylaeus,affinis,,,,f,1
5,WT4,11:50,08-08-2025,7,Colletidae,Hylaeus,affinis,,,,m,1
5,WT4,11:54,08-08-2025,7,Colletidae,Hylaeus,affinis,,,,f,1
5,WT4,12:08,08-08-2025,7,Colletidae,Hylaeus,affinis,,,,f,1
5,WT4,11:49,08-08-2025,7,Halictidae,Halictus,confusus,,,,f,1
114,DP3,11:03,12-08-2025,7,Colletidae,Hylaeus,punctatus,,,,f,0
163,DP3,10:40 2,12-08-2025,7,Megachilidae,Megachile,latimanus,,,,f,1
114,DP3,10:49 b,12-08-2025,7,Megachilidae,Megachile,rotundata,,,,f,0
114,DP3,10:57,12-08-2025,7,Megachilidae,Megachile,rotundata,,,,m,0
114,DP3,10:59 2,12-08-2025,7,Megachilidae,Megachile,rotundata,,,,m,0
114,DP3,11:02,12-08-2025,7,Megachilidae,Megachile,rotundata,,,,m,0
169,DP2,15:29,12-08-2025,7,Megachilidae,Megachile,brevis,,,,f,1
134,GT1,14:25 2,12-08-2025,7,Megachilidae,Anthidium,oblongatum,,,,f,0
114,DP3,10:44,12-08-2025,7,Halictidae,Halictus,ligatus,,,,f,1
114,DP3,10:59 B,12-08-2025,7,Apidae,Apis,mellifera,,,,f,0
114,DP3,10:51,12-08-2025,7,Halictidae,Halictus,ligatus,,,,f,1
114,GP2,10:34,12-08-2025,7,Apidae,Bombus,bimaculatus,,,b,f,1
114,GP2,10:34,12-08-2025,7,Apidae,Bombus,griseocollis,,,,m,1
114,DP3,10:35,12-08-2025,7,Megachilidae,Megachile,rotundata,,,b,f,0
163,DP3,10:38,12-08-2025,7,Apidae,Bombus,griseocollis,,,,f,1
163,DP3,10:44,12-08-2025,7,Apidae,Bombus,griseocollis,,,,f,1
114,DP3,10:47,12-08-2025,7,Apidae,Bombus,griseocollis,,,,m,1
163,DP3,10:47,12-08-2025,7,Apidae,Bombus,griseocollis,,,,f,1
114,DP3,10:49,12-08-2025,7,Apidae,Bombus,griseocollis,,,a,f,1
114,DP3,10:54,12-08-2025,7,Apidae,Bombus,impatiens,,,,f,1
114,DP3,10:56,12-08-2025,7,Apidae,Bombus,rufocinctus,,,,f,1
163,DP3,10:57,12-08-2025,7,Apidae,Bombus,griseocollis,,,,m,1
169,DP2,15:27,15-08-2025,7,Apidae,Apis,mellifera,,,,f,0
169,DP2,15:45,15-08-2025,7,Apidae,Apis,mellifera,,,,f,0
169,DP2,15:45,15-08-2025,7,Apidae,Apis,mellifera,,,,f,0
164,GT2,10:32,15-08-2025,7,Apidae,Bombus,griseocollis,,,,m,1
169,DP2,15:19,15-08-2025,7,Apidae,Bombus,impatiens,,,,f,1
169,DP2,15:21,15-08-2025,7,Apidae,Bombus,impatiens,,,,f,1
169,DP2,15:33,15-08-2025,7,Apidae,Bombus,griseocollis,,,,m,1
169,DP2,15:38,15-08-2025,7,Apidae,Bombus,griseocollis,,,,m,1
169,DP2,15:45,15-08-2025,7,Apidae,Bombus,rufocinctus,,,,f,1
164,GT2,10:35,15-08-2025,7,Colletidae,Hylaeus,hylanictus,,,,f,0
164,GT2,10:47,15-08-2025,7,Colletidae,Hylaeus,hylanictus,,,,f,0
164,GT2,10:52,15-08-2025,7,Colletidae,Hylaeus,modestus,,,,f,1
164,GT2,10:53,15-08-2025,7,Colletidae,Hylaeus,affinis,,,,f,1
164,GT2,11:03,15-08-2025,7,Colletidae,Hylaeus,affinis,,,,f,1
134,DT2,14:33,15-08-2025,7,Colletidae,Hylaeus,punctatus,,,,f,0
134,DT2,14:34 2,15-08-2025,7,Colletidae,Hylaeus,pictipes,,,,m,0
134,DT2,14:37,15-08-2025,7,Colletidae,Hylaeus,punctatus,,,,f,0
134,DT2,14:40,15-08-2025,7,Colletidae,Hylaeus,punctatus,,,,f,0
134,DT2,14:42,15-08-2025,7,Colletidae,Hylaeus,pictipes,,,,f,0
134,DT2,14:47 1,15-08-2025,7,Colletidae,Hylaeus,punctatus,,,,f,0
134,DT2,14:47 2,15-08-2025,7,Colletidae,Hylaeus,punctatus,,,,f,0
134,DT2,14:52,15-08-2025,7,Colletidae,Hylaeus,punctatus,,,,f,0
134,DT2,14:55,15-08-2025,7,Colletidae,Hylaeus,punctatus,,,,f,0
102,DT2,14:51,15-08-2025,7,Halictidae,Augochlorella,aurata,,,,m,1
164,GT2,10:55,15-08-2025,7,Halictidae,Halictus,ligatus,,,,f,1
55,GT1,14:40,15-08-2025,7,Megachilidae,Anthidium,oblongatum,,,,f,0
134,DT2,14:32,15-08-2025,7,Halictidae,Halictus,confusus,,,,m,1
102,DT2,14:51,15-08-2025,7,Halictidae,Lasioglossum,Dialictus_spp,,,,m,1
164,GT2,10:37,15-08-2025,7,Halictidae,Lasioglossum,anomalum,,,,f,1
134,DT2,14:29,15-08-2025,7,Halictidae,Halictus,ligatus,,,,m,1
134,DT2,14:41,15-08-2025,7,Halictidae,Halictus,ligatus,,,,m,1
25,GT2,10:37,15-08-2025,7,Halictidae,Agapostemon,sericeus,,,,m,1
170,DP2,15:29,15-08-2025,7,Halictidae,Agapostemon,virescens,,,,m,1
167,DP2,15:20,15-08-2025,7,Halictidae,Agapostemon,virescens,,,,m,1
169,DP2,15:25,15-08-2025,7,Halictidae,Agapostemon,virescens,,,,m,1
169,DP2,15:35,15-08-2025,7,Halictidae,Agapostemon,virescens,,,,m,1
169,DP2,15:36,2025-08-15,7,Halictidae ,Agapostemon,virescens,,,,m,1
169,DP2,15:39,2025-08-15,7,Halictidae ,Agapostemon,virescens,,,,m,1
169,DP2,15:42,15-08-2025,7,Halictidae,Agapostemon,virescens,,,,m,1
169,DP2,15:46,15-08-2025,7,Halictidae,Agapostemon,virescens,,,,m,1
25,GT2,10:43,15-08-2025,7,Apidae,Ceratina,calcarata,,,,f,1
175,WT3,15:57,17-08-2025,7,Halictidae,Augochlorella ,,,,,,1
174,WP3,14:52,18-08-2025,7,Apidae,Melissodes,illatus_,,,,m,1
174,WP3,15:08,18-08-2025,7,Apidae,Melissodes,illatus_,,,,m,1
174,WP3,14:50,18-08-2025,7,Apidae,Melissodes,druriellus_,,,b,m,1
175,WT3,16:12,18-08-2025,7,Apidae,Melissodes,apicatus_,,,,m,1
175,WT3,16:07,18-08-2025,7,Apidae,Melissodes,apicatus_,,,,m,1
175,WT3,15:55,18-08-2025,7,Apidae,Melissodes,apicatus_,,,,m,1
175,WT3,15:47,18-08-2025,7,Apidae,Melissodes,apicatus_,,,,m,1
175,WT3,15:50,18-08-2025,7,Apidae,Melissodes,apicatus_,,,1,m,1
17,WP3,15:08,18-08-2025,7,Halictidae,Halictus,ligatus,,,,f,1
